product_id,product_name,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,total_sales,avg_sales_per_month,success,category_Clothing,category_Electronics,category_Health,category_Home & Kitchen,category_Sports,category_Toys
236,Skipping Rope,0.7951869393404515,-0.45068702236893693,1.277764090102885,100,368,170,71,581,481,114,721,783,554,781,691,-0.6099271100573093,-0.6099271100573098,0,False,False,False,False,True,False
237,Yoga Mat,-0.7174501378334058,1.257755063942422,-1.809478755768649,928,955,980,246,26,877,579,205,896,207,23,982,0.8914176588931052,0.8914176588931053,1,False,False,False,False,True,False
238,Thriller Novel,-1.5957109006584957,-0.1089986051066652,-1.4089524164075888,535,795,605,640,270,225,298,465,370,928,623,891,0.6302703820911191,0.6302703820911186,1,False,False,False,False,False,False
239,Generic Product,0.5315841737532768,1.599443481204694,0.171886055760843,875,864,660,723,561,844,836,731,548,860,811,411,2.72650663101517,2.7265066310151695,1,False,False,True,False,False,False
240,Cricket Bat,-1.0724490329063172,-1.1340638568934804,-1.4798420339936171,522,693,623,939,803,614,482,279,486,614,484,507,1.034594930344387,1.0345949303443864,1,False,False,False,False,True,False
241,Board Game,1.5418538806046997,1.257755063942422,1.277764090102885,784,548,566,854,246,617,396,647,210,123,55,733,-0.24290931563289633,-0.24290931563289705,0,False,False,False,False,False,True
242,Shorts,1.5879324742742689,0.9160666466801499,0.0230178588301835,451,648,848,607,775,364,393,617,164,9,985,785,0.6312786727351422,0.6312786727351423,1,True,False,False,False,False,False
243,Action Figure,1.4541938533083876,0.9160666466801499,0.5086117392944776,430,849,935,586,590,367,74,117,124,328,222,889,-0.5131312082310905,-0.5131312082310909,0,False,False,False,False,False,True
244,Tablet,-0.411297319533341,1.1723329596268544,-0.9127250933053905,792,567,466,934,386,569,977,236,336,186,631,243,0.30560079471567686,0.30560079471567597,1,False,True,False,False,False,False
245,Football,-1.6260840277169655,0.8306445423645822,-1.2919845473906422,605,186,627,565,701,589,481,308,191,542,178,419,-0.6331177948698409,-0.6331177948698417,0,False,False,False,False,True,False
246,Yoga Mat,1.5002724469779565,0.4035340207867425,-0.9446254212191033,712,852,142,343,558,74,102,455,729,667,799,928,0.3439158391885551,0.3439158391885552,1,False,False,False,False,True,False
247,Thriller Novel,-0.21259203271802207,-1.3049080655246164,1.4089098826370374,532,769,200,970,972,41,296,899,213,59,433,959,0.3257666075961391,0.3257666075961391,1,False,False,False,False,False,False
248,Generic Product,1.6315203331508885,-1.646596482786888,-1.504653400148727,851,444,179,924,360,421,177,474,573,760,936,153,0.23401215899003586,0.2340121589900354,1,False,False,True,False,False,False
249,Sweater,1.6211422715135981,1.428599272573558,-0.07268312491095476,978,569,713,53,865,835,214,99,327,898,449,815,0.8016797915750482,0.8016797915750473,1,True,False,False,False,False,False
250,Tennis Racket,1.2423430217525009,0.4035340207867425,0.7390029964490697,722,362,363,729,983,180,966,260,956,885,792,423,1.6143620506576768,1.614362050657677,1,False,False,False,False,True,False
251,Thriller Novel,-0.6706104863104354,1.0014887509957182,0.15770813224363733,651,122,478,527,487,544,314,992,380,950,883,272,0.584897303110079,0.5848973031100786,1,False,False,False,False,False,False
252,History Book,-0.3601680692002905,-0.1089986051066652,-0.9907036726500217,292,187,564,610,351,70,38,304,672,781,491,935,-0.7309219873400828,-0.7309219873400833,0,False,False,False,False,False,False
253,Jeans,1.2359086235373808,-1.3049080655246164,0.4022773129154351,809,741,470,531,700,567,258,353,577,441,188,646,0.2632525876667061,0.26325258766670523,1,True,False,False,False,False,False
254,Lego Set,-0.5936052689617412,-1.3049080655246164,0.9516718492071548,912,679,383,557,927,104,715,285,797,216,577,824,0.9640145852627693,0.9640145852627694,1,False,False,False,False,False,True
255,Stuffed Animal,-1.0985325611547068,0.5743782294178785,1.1005400461378143,100,419,691,962,255,199,6,327,238,910,809,519,-0.589761297176847,-0.5897612971768473,0,False,False,False,False,False,True
256,Action Figure,0.22792209024616172,-0.27984281373780084,0.03719578234738917,501,625,925,192,221,100,48,102,531,1,960,127,-1.7008975868903171,-1.7008975868903178,0,False,False,False,False,False,True
257,Coffee Maker,1.5271170330797474,-1.0486417525779124,-1.401863454648986,303,251,416,894,883,767,537,62,699,535,419,372,0.11906702557140104,0.11906702557140059,1,False,False,False,True,False,False
258,Generic Product,0.7046902418632794,-0.02357650079109719,-0.6149886994440715,870,618,824,57,752,306,160,686,81,717,248,567,-0.13502221672242332,-0.13502221672242376,0,False,False,True,False,False,False
259,Generic Product,0.27330881313991146,-1.4757522741557523,-1.171472197494394,539,548,307,436,780,585,868,281,362,831,587,637,0.7472320967978001,0.7472320967977992,1,False,False,True,False,False,False
260,Board Game,-1.3462222988980361,0.2326898121556065,0.9445828874485519,552,334,648,110,0,682,175,440,504,710,648,158,-1.0676910624438023,-1.0676910624438027,0,False,False,False,False,False,True
261,Blazer,0.4272500607597181,-0.7923754396312086,1.3805540356026262,354,91,693,128,545,376,590,292,201,355,163,570,-1.6756903207897391,-1.6756903207897396,0,True,False,False,False,False,False
262,Toaster,1.7117081560683516,1.0014887509957182,1.4301767679128459,302,529,366,848,445,654,1,737,919,625,744,569,0.7250497026292917,0.7250497026292917,1,False,False,False,True,False,False
263,Generic Product,-1.199268946114005,-0.7069533353156405,0.4944338157772719,495,865,0,705,78,677,1000,6,503,791,254,651,0.005130182796789332,0.005130182796788645,1,False,False,True,False,False,False
264,Building Blocks,0.09612070745257442,-0.19442070942223322,-0.5121987539443305,657,62,43,924,235,398,894,638,643,666,475,175,-0.21165230566817986,-0.2116523056681801,0,False,False,False,False,False,True
265,Kettle,1.3257826373163153,-1.732018587102456,0.4199997173119422,767,661,738,851,333,772,454,935,36,164,805,926,1.4338780253775398,1.433878025377539,1,False,False,False,True,False,False
266,Sweater,0.857939618707267,-1.4757522741557523,-1.06159329023605,973,511,842,325,888,220,927,91,643,997,416,619,1.4439609318177709,1.4439609318177704,1,True,False,False,False,False,False
267,Board Game,0.7080804086647944,-0.36526491805336886,0.6184906465528215,226,138,97,7,348,594,643,934,588,733,169,210,-1.3439626989061353,-1.343962698906136,0,False,False,False,False,False,True
268,Gaming Console,0.7268301066894991,-0.1089986051066652,-0.17901755128999725,235,697,719,28,97,181,275,189,600,90,316,446,-2.164711283140949,-2.1647112831409494,0,False,True,False,False,False,False
269,Yoga Mat,-0.447828096496603,0.3181119164711745,-0.17547307041069585,872,184,264,111,81,306,497,870,972,166,173,585,-0.9466961851610288,-0.9466961851610292,0,False,False,False,False,True,False
270,Shorts,-0.6735163435688766,-0.7069533353156405,-0.9269030168225962,891,204,799,946,501,521,628,475,401,958,469,166,0.9468736443143764,0.9468736443143756,1,True,False,False,False,False,False
271,Science Book,1.092829747097938,0.6598003337334462,-0.5476435627373446,454,771,782,672,966,395,675,510,764,206,344,459,0.9861969794312778,0.9861969794312769,1,False,False,False,False,False,False
272,Fantasy Book,1.0954588560460516,1.1723329596268544,-0.1435727424969831,1000,213,139,130,476,3,799,461,855,281,444,915,-0.30643162620635245,-0.3064316262063531,0,False,False,False,False,False,False
273,T-Shirt,1.290497227749528,0.9160666466801499,-0.32788574822065675,12,255,480,187,926,862,27,52,705,64,17,356,-2.094130938059331,-2.094130938059332,0,True,False,False,False,False,False
274,Science Book,1.448589700024251,-1.5611743784713201,0.4235441981912436,209,134,236,674,703,913,332,753,175,887,69,303,-0.6371509574459333,-0.6371509574459339,0,False,False,False,False,False,False
275,Generic Product,0.07218197860922486,-0.1089986051066652,-1.1183049843048727,740,572,973,708,764,847,0,485,544,515,337,232,0.7028673084607832,0.7028673084607827,1,False,False,True,False,False,False
276,Blazer,0.038557058904404085,-1.3903301698401844,0.16125261312293876,396,874,952,474,920,999,187,643,569,156,627,326,1.1122333099341668,1.112233309934167,1,True,False,False,False,False,False
277,Tablet,1.0549844156606196,-0.8777975439467767,1.4656215767058602,99,821,903,363,549,803,55,489,466,760,591,883,0.7684062003222855,0.7684062003222846,1,False,True,False,False,False,False
278,Sweater,0.5469437049764667,1.599443481204694,-0.5299211583408375,30,87,71,203,13,280,546,977,200,768,526,181,-2.1556366673447407,-2.155636667344741,0,True,False,False,False,False,False
279,Lego Set,0.7250312426723688,-1.2194859612090483,-0.466120502513412,897,835,666,211,391,214,111,363,539,746,687,633,0.27535207539498346,0.2753520753949826,1,False,False,False,False,False,True
280,Puzzle,1.0464052180404595,-0.02357650079109719,-0.2711740541518341,527,987,189,620,346,971,797,111,546,305,455,333,0.16847326712853355,0.16847326712853355,1,False,False,False,False,False,True
281,Dish Rack,1.3690245608050249,0.4035340207867425,1.4762550193437645,648,206,267,275,309,609,309,408,998,877,268,714,-0.13300563543437707,-0.13300563543437732,0,False,False,False,True,False,False
282,Science Book,-0.5214431470437823,0.6598003337334462,-0.5759994097717559,328,128,320,72,385,419,35,6,636,981,630,966,-1.1231470478650736,-1.1231470478650742,0,False,False,False,False,False,False
283,Badminton Racket,-0.3927551827413822,0.14726770784003884,1.2387748004305694,165,822,106,678,208,100,438,741,393,394,810,28,-1.1463377326776052,-1.1463377326776054,0,False,False,False,False,True,False
284,Thriller Novel,-1.3571538571559818,-1.732018587102456,-0.24636268799672417,458,2,231,771,356,962,728,667,832,73,187,713,-0.04024289618425073,-0.04024289618425142,0,False,False,False,False,False,False
285,Generic Product,0.3014679537157592,-0.6215312310000729,0.7035581876560555,821,973,41,242,973,520,591,196,41,186,568,92,-0.7823448101852615,-0.782344810185262,0,False,False,True,False,False,False
286,Sweater,-1.5559283310488827,0.06184560352447083,0.7141916302939598,951,933,701,786,600,572,825,834,596,573,710,840,2.925139887887723,2.925139887887722,1,True,False,False,False,False,False
287,Yoga Mat,-0.08445756503627734,-1.3903301698401844,-1.0651377711153516,981,753,882,101,567,308,594,875,392,336,528,867,1.1737390392195768,1.173739039219576,1,False,False,False,False,True,False
288,Dumbbells,0.17942194886122498,-0.5361091266845049,1.6144897736365196,992,120,138,986,93,657,576,734,699,675,433,687,0.7764725254744704,0.7764725254744704,1,False,False,False,False,True,False
289,Biography,-0.6976626336449722,-1.646596482786888,-1.401863454648986,99,384,614,684,92,938,324,366,622,567,287,329,-0.7198307902558285,-0.7198307902558289,0,False,False,False,False,False,False
290,Badminton Racket,0.344433128894141,-1.4757522741557523,0.21796430719176144,620,613,682,170,339,930,639,249,782,622,917,722,1.275576394265911,1.275576394265911,1,False,False,False,False,True,False
291,Dumbbells,-1.5745396549184234,-0.36526491805336886,-0.17901755128999725,854,37,862,652,596,509,306,915,994,729,566,183,1.1928965614560159,1.1928965614560154,1,False,False,False,False,True,False
292,Puzzle,-1.5510852356181473,-1.3049080655246164,0.962305291845059,172,340,272,908,444,62,533,594,440,239,498,94,-1.4357171475122383,-1.435717147512239,0,False,False,False,False,False,True
293,Camera,1.138216469991688,0.2326898121556065,1.6286676971537253,748,924,480,187,756,632,727,239,836,532,440,784,1.275576394265911,1.275576394265911,1,False,True,False,False,False,False
294,Dress,-0.4454757358588171,0.6598003337334462,-0.8843692462709792,161,644,415,440,21,225,618,379,616,140,780,648,-0.9406464412968902,-0.9406464412968905,0,True,False,False,False,False,False
295,Cookbook,-1.2438946111543534,1.0014887509957182,-1.3132514326664506,904,713,505,85,290,104,108,906,505,264,302,748,-0.5907695878208702,-0.5907695878208709,0,False,False,False,False,False,False
296,Doll,0.1095430005034699,-1.0486417525779124,0.8276150184316051,727,859,732,475,484,973,371,871,917,138,86,352,0.9730892010589773,0.9730892010589773,1,False,False,False,False,False,True
297,Generic Product,0.9580533199683275,-1.1340638568934804,-1.0934936181497628,775,20,724,51,783,771,356,834,319,458,829,929,0.835961673471834,0.8359616734718336,1,False,False,True,False,False,False
298,Generic Product,-0.9398865922593285,-1.3903301698401844,-1.1927390827702025,262,241,852,110,305,860,180,470,552,69,437,940,-0.7480629282884756,-0.7480629282884764,0,False,False,True,False,False,False
299,Toaster,0.4542330210166728,0.4035340207867425,-0.3881419231687809,803,454,423,948,633,424,355,774,214,384,540,983,0.9226746688578217,0.9226746688578208,1,False,False,False,True,False,False
300,Badminton Racket,-1.3866967392834684,0.6598003337334462,1.6109452927572183,273,962,406,876,127,254,675,918,70,629,21,264,-0.5494296714159226,-0.549429671415923,0,False,False,False,False,True,False
301,Yoga Mat,-1.502031597612555,-1.646596482786888,0.5263341436909846,2,620,567,853,624,428,67,700,567,197,832,646,0.08377685303059211,0.08377685303059143,1,False,False,False,False,True,False
302,Cookbook,0.14074637249292277,1.428599272573558,0.5865903186391088,27,302,389,42,938,433,291,454,918,204,796,655,-0.5756452281605234,-0.5756452281605242,0,False,False,False,False,False,False
303,Headphones,0.17250324110303142,-1.5611743784713201,0.06909611026110192,325,595,341,210,272,206,691,365,235,725,559,18,-1.4901648422894864,-1.490164842289487,0,False,True,False,False,False,False
304,Bluetooth Speaker,0.5040477168756663,0.14726770784003884,-1.7208667337861137,939,594,945,967,847,27,180,289,280,567,516,742,0.880326461808851,0.8803264618088501,1,False,True,False,False,False,False
305,History Book,0.8077098003827818,0.6598003337334462,-0.7780348198919367,148,802,613,199,441,681,465,873,986,798,761,645,1.4036293060568463,1.4036293060568454,1,False,False,False,False,False,False
306,Self-Help Book,1.663069640528251,1.257755063942422,1.4762550193437645,539,963,932,809,502,335,433,402,616,981,674,625,1.8059372730220682,1.8059372730220675,1,False,False,False,False,False,False
307,Puzzle,0.08920199969438086,0.7452224380490142,-0.6681559126335928,487,68,492,857,129,587,463,57,901,804,502,498,-0.17636213312737092,-0.17636213312737162,0,False,False,False,False,False,True
308,Generic Product,-0.5729875198423242,1.0014887509957182,-0.7532234537368268,821,128,191,751,131,627,680,520,886,686,713,138,0.2541779718704981,0.25417797187049723,1,False,False,True,False,False,False
309,Biography,1.0443296057130014,-0.5361091266845049,-1.6003543838898655,437,195,498,626,596,68,913,303,161,858,466,636,-0.26509170980140484,-0.2650917098014053,0,False,False,False,False,False,False
310,Generic Product,-0.751490180003718,1.0869108553112858,1.5116998281367786,64,139,821,25,934,865,533,114,190,881,100,715,-0.6442089919540951,-0.6442089919540954,0,False,False,True,False,False,False
311,Mixer,-0.17564613328926845,-1.4757522741557523,-0.8772802845123764,355,443,711,918,481,745,65,209,8,973,582,572,0.042436936625644496,0.04243693662564427,1,False,False,False,True,False,False
312,Generic Product,-1.4102895327389084,1.3431771682579896,-1.2423618150804223,532,282,232,298,861,512,20,40,59,639,941,761,-0.84990028333481,-0.8499002833348104,0,False,False,True,False,False,False
313,Puzzle,-1.592182359701817,0.14726770784003884,1.3096644180165977,251,311,944,76,389,166,611,815,892,430,674,809,0.3509738736967169,0.350973873696716,1,False,False,False,False,False,True
314,Dumbbells,1.617821291789665,1.0869108553112858,0.48025589226006626,234,745,226,923,592,863,383,172,816,889,684,524,1.0396363835645028,1.0396363835645028,1,False,False,False,False,True,False
315,Swim Goggles,1.1840183153509292,-0.19442070942223322,-0.8985471697881848,226,534,370,136,998,729,811,233,224,324,140,907,-0.3911280403042939,-0.3911280403042946,0,False,False,False,False,True,False
316,Generic Product,0.7045518677081157,0.48895612510231057,1.1005400461378143,524,664,138,19,984,784,614,792,818,441,137,254,0.15032403553611753,0.15032403553611753,1,False,False,True,False,False,False
317,Skipping Rope,-0.2784581305760246,0.06184560352447083,0.33138769532940676,312,276,855,439,324,367,558,883,699,803,577,84,0.15839036068830242,0.15839036068830198,1,False,False,False,False,True,False
318,Badminton Racket,-1.085525390569303,0.7452224380490142,0.4412666025877507,48,60,816,210,68,250,38,589,581,287,709,457,-1.9227215285754018,-1.9227215285754022,0,False,False,False,False,True,False
319,Blazer,-1.1432274132726372,-1.4757522741557523,1.1891520681203496,117,318,148,751,659,858,284,619,804,225,839,531,0.13419138523174773,0.13419138523174728,1,True,False,False,False,False,False
320,Microwave,-0.8219918120597104,-1.5611743784713201,0.9091380786555378,53,889,114,550,447,855,821,792,286,63,227,561,-0.36491248355969297,-0.3649124835596934,0,False,False,False,True,False,False
321,Action Figure,0.2019769361529359,-0.8777975439467767,1.1785186254824453,649,51,449,434,527,930,601,402,993,966,280,675,0.9448570630263302,0.9448570630263298,1,False,False,False,False,False,True
322,Puzzle,0.7682731661610785,-1.2194859612090483,1.4337212487921474,564,855,62,779,818,685,596,38,168,937,683,91,0.25821113444659055,0.2582111344465901,1,False,False,False,False,False,True
323,Yoga Mat,0.582021553310508,1.257755063942422,-0.8418354757193622,43,152,103,206,616,169,784,118,61,559,827,599,-1.797693488716536,-1.7976934887165366,0,False,False,False,False,True,False
324,Laptop,-0.7202868080142651,-0.9632196482623446,0.7000137067767541,814,748,850,990,164,757,335,334,348,713,430,68,0.5354910615529465,0.5354910615529456,1,False,True,False,False,False,False
325,Remote Car,1.5911842669206202,1.599443481204694,1.2990309753786935,52,310,870,438,487,934,187,335,441,497,39,36,-1.405468428191545,-1.4054684281915455,0,False,False,False,False,False,True
326,Vacuum Cleaner,0.848115053690632,-0.6215312310000729,-0.9020916506674863,585,813,667,973,712,89,670,538,13,848,518,764,1.1797887830837155,1.1797887830837146,1,False,False,False,True,False,False
327,Self-Help Book,0.21955045385874766,-1.1340638568934804,1.4301767679128459,557,543,272,778,708,560,242,615,163,925,685,763,0.7976466289989558,0.7976466289989558,1,False,False,False,False,False,False
328,Dish Rack,0.41597256711386266,1.0014887509957182,-1.6322547118035782,524,566,5,665,425,445,72,73,419,916,662,139,-1.118105594644958,-1.1181055946449585,0,False,False,False,True,False,False
329,Skipping Rope,-0.24199654069034468,0.48895612510231057,-0.15420618513488735,676,863,146,41,696,293,478,190,756,59,210,866,-0.7520960908645682,-0.7520960908645686,0,False,False,False,False,True,False
330,Yoga Mat,-0.8305710096798704,-0.02357650079109719,1.4514436531886545,101,388,183,410,833,918,973,323,846,396,301,892,0.5485988399252469,0.5485988399252465,1,False,False,False,False,True,False
331,Skirt,-0.45986664799585963,0.14726770784003884,-0.9871591917707203,791,547,997,522,264,149,560,146,519,256,85,679,-0.509098045654998,-0.5090980456549987,0,True,False,False,False,False,False
332,Generic Product,0.9164026992640024,0.7452224380490142,-1.3132514326664506,769,621,27,805,874,131,100,766,665,576,396,565,0.2773686566830297,0.27736865668302974,1,False,False,True,False,False,False
333,Building Blocks,-1.629750942828808,-0.9632196482623446,-1.699599848510305,981,176,961,609,611,432,513,283,547,238,252,897,0.4840682387077678,0.4840682387077669,1,False,False,False,False,False,True
334,Generic Product,-1.2814631942813444,1.6848655855202617,1.447899172309353,848,361,549,426,341,58,755,212,559,800,532,177,-0.40524410932061744,-0.4052441093206177,0,False,False,True,False,False,False
335,Generic Product,-1.5214731664130787,1.599443481204694,-0.25699613063462845,867,313,118,274,831,968,175,634,596,37,768,808,0.3721479772212023,0.3721479772212014,1,False,False,True,False,False,False
336,Board Game,-1.539530993661964,0.48895612510231057,-1.1537497930978868,397,806,292,447,725,835,237,717,27,24,890,812,0.19065566129704203,0.19065566129704112,1,False,False,False,False,False,True
337,Lego Set,1.250714658139915,-1.0486417525779124,0.4731669305014634,137,847,370,901,277,198,909,928,707,409,914,870,1.4590852914781176,1.4590852914781172,1,False,False,False,False,False,True
338,Skipping Rope,0.7308429571892513,0.5743782294178785,-1.426674820804096,674,96,243,941,673,214,58,751,445,460,380,617,-0.4717912918261429,-0.47179129182614316,0,False,False,False,False,True,False
339,Board Game,-0.05505305706395473,-1.4757522741557523,-1.8626459689581703,920,880,579,883,438,897,864,393,207,570,443,136,1.1999545959641778,1.1999545959641778,1,False,False,False,False,False,True
340,Smartwatch,-1.343939125337832,-1.646596482786888,1.5648670413262997,386,212,725,741,156,560,98,338,469,987,32,189,-1.136254826237374,-1.1362548262373746,0,False,True,False,False,False,False
341,Monitor,0.004655390889255622,-0.8777975439467767,0.8240705375523038,110,828,217,368,421,471,953,797,715,416,259,639,0.17553130163669534,0.17553130163669445,1,False,True,False,False,False,False
342,Cookbook,-0.05747460477932244,-0.1089986051066652,1.1643407019652396,613,136,176,937,250,743,870,21,975,356,233,341,-0.37197051806785475,-0.37197051806785497,0,False,False,False,False,False,False
343,Board Game,-1.0858713259572126,1.257755063942422,0.4022773129154351,16,5,298,219,877,246,953,770,818,382,514,558,-0.3669290648477392,-0.3669290648477399,0,False,False,False,False,False,True
344,T-Shirt,-0.19315046391749816,0.7452224380490142,-1.189194601890901,779,108,675,576,608,381,494,868,103,808,858,4,0.244095065430267,0.24409506543026702,1,True,False,False,False,False,False
345,Self-Help Book,-0.3142278496858854,0.8306445423645822,0.18606397927804869,181,546,57,866,529,990,946,104,741,157,307,971,0.37819772108534094,0.37819772108534006,1,False,False,False,False,False,False
346,Basketball,0.4301559180181595,-0.27984281373780084,-0.03723831611794059,883,38,268,231,326,238,979,465,425,568,1000,256,-0.34575496132325384,-0.3457549613232545,0,False,False,False,False,True,False
347,Lego Set,0.496022015876162,-0.5361091266845049,-0.29952990118624545,535,661,307,327,960,926,513,458,100,432,738,811,0.7542901313059619,0.7542901313059615,1,False,False,False,False,False,True
348,Headphones,-1.5238255270508647,-0.45068702236893693,1.3982764399991332,540,424,569,442,894,366,754,431,540,47,795,661,0.4467614848789126,0.44676148487891265,1,False,True,False,False,False,False
349,Hoodie,-0.396076162465315,1.6848655855202617,1.022561466793183,170,629,287,51,96,167,296,769,638,327,69,805,-1.7301380155669872,-1.7301380155669877,0,True,False,False,False,False,False
350,Self-Help Book,0.46440352142121755,-1.5611743784713201,0.9906611388794703,408,260,976,885,512,559,210,715,849,432,453,242,0.4850765293517909,0.48507652935179046,1,False,False,False,False,False,False
351,Dress,0.044092025110959006,1.257755063942422,-1.359329684097369,739,425,104,942,215,50,122,821,521,430,438,786,-0.43045137542119527,-0.430451375421196,0,True,False,False,False,False,False
352,Building Blocks,1.2542431990965937,0.2326898121556065,-1.189194601890901,377,86,227,375,131,810,228,773,105,55,824,719,-1.3207720140936037,-1.3207720140936041,0,False,False,False,False,False,True
353,Vacuum Cleaner,0.5768325224918628,-0.19442070942223322,0.0230178588301835,187,464,246,262,259,609,593,618,678,576,363,414,-0.7571375440846837,-0.7571375440846845,0,False,False,False,True,False,False
354,Skirt,-1.1210183613688358,0.7452224380490142,-1.06159329023605,857,75,699,266,124,950,655,762,977,267,982,626,1.230203315284871,1.230203315284871,1,True,False,False,False,False,False
355,Sweater,-1.437341680073445,-0.1089986051066652,-0.7567679346161282,229,470,493,358,81,727,387,935,768,68,765,706,-0.033184861676088945,-0.033184861676089174,0,True,False,False,False,False,False
356,Swim Goggles,0.5211369250384046,1.257755063942422,0.36328802324311954,832,975,82,316,282,688,139,220,806,727,480,342,-0.13199734479035397,-0.13199734479035444,0,False,False,False,False,True,False
357,Smartwatch,-1.5882386962796466,1.3431771682579896,1.497521904619573,851,962,185,323,682,379,540,378,276,901,143,681,0.2834184005471684,0.2834184005471684,1,False,True,False,False,False,False
358,Action Figure,0.32713635949865716,-0.27984281373780084,-0.7957572242884438,118,413,251,920,58,473,390,221,64,600,23,378,-2.1284128199561168,-2.128412819956117,0,False,False,False,False,False,True
359,Blazer,1.5410236356737168,-0.7923754396312086,0.4519000452256549,155,824,354,907,543,79,269,257,782,448,964,593,0.1563737794002562,0.1563737794002562,1,True,False,False,False,False,False
360,Toy Robot,0.2918509499318703,0.3181119164711745,1.6641125059467394,783,894,749,665,160,696,758,712,899,792,424,665,2.1951374616149897,2.1951374616149897,1,False,False,False,False,False,True
361,Power Bank,-0.34965163340783645,1.3431771682579896,-0.23572924535881992,686,725,871,869,283,366,11,366,187,256,745,652,-0.0029361423553955677,-0.002936142355395797,1,False,True,False,False,False,False
362,Running Shoes,0.5241119693744278,-1.0486417525779124,-0.4448536172376035,464,456,695,877,105,460,866,769,316,671,844,825,1.3390987048393672,1.3390987048393672,1,False,False,False,False,True,False
363,Doll,-0.10957247419851993,0.4035340207867425,0.08681851465760901,103,284,795,651,104,910,388,348,915,489,174,145,-0.7198307902558285,-0.7198307902558289,0,False,False,False,False,False,True
364,Generic Product,0.1895924492657693,0.4035340207867425,-0.4732094642720149,603,238,896,938,438,538,336,224,137,745,843,322,0.24006190285417456,0.2400619028541741,1,False,False,True,False,False,False
365,Smartwatch,1.5453132344837965,0.7452224380490142,1.2068744725168568,697,676,937,562,227,451,505,713,342,642,324,121,0.1785561735687647,0.17855617356876377,1,False,True,False,False,False,False
366,Power Bank,-0.35670871532119375,-1.3049080655246164,0.8417929419488108,971,598,209,628,699,463,105,737,104,48,868,251,-0.34172179874716135,-0.34172179874716163,0,False,True,False,False,False,False
367,Fantasy Book,1.6128398222037659,0.7452224380490142,1.1288958931722255,794,652,815,420,581,959,31,235,545,658,670,854,1.20398775854027,1.2039877585402692,1,False,False,False,False,False,False
368,Swim Goggles,1.4216067397672958,1.3431771682579896,-1.1324829078220784,501,671,807,45,317,477,73,182,379,315,859,898,-0.50002342985879,-0.5000234298587908,0,False,False,False,False,True,False
369,Dumbbells,-1.0084509861430269,-1.1340638568934804,-1.1218494651841742,692,557,608,820,463,925,170,711,109,412,347,310,0.10495095655507747,0.10495095655507679,1,False,False,False,False,True,False
370,Generic Product,-1.4414929047283613,-0.8777975439467767,-1.4585751487178087,681,371,446,599,801,419,848,868,943,433,797,600,1.8008958198019527,1.8008958198019522,1,False,False,True,False,False,False
371,Action Figure,-1.3338378120108696,1.599443481204694,0.7460919582076725,698,494,459,719,598,706,68,757,544,1,17,474,-0.4889322327745358,-0.4889322327745363,0,False,False,False,False,False,True
372,Dish Rack,-1.6166053980882402,-1.1340638568934804,0.4235441981912436,174,623,967,888,881,213,812,443,353,840,43,569,0.7926051757788402,0.7926051757788393,1,False,False,False,True,False,False
373,Generic Product,-1.3555625543715975,1.1723329596268544,-0.9765257491328161,733,918,471,268,873,368,361,864,742,951,154,491,1.1838219456598078,1.1838219456598074,1,False,False,True,False,False,False
374,Self-Help Book,0.6601337639005129,-0.02357650079109719,-1.0899491372704613,744,44,719,600,471,853,648,622,316,144,866,574,0.5859055937541021,0.5859055937541021,1,False,False,False,False,False,False
375,Running Shoes,-1.4351968806684052,-0.8777975439467767,-0.423586731961795,673,400,369,380,55,113,432,5,265,955,921,346,-1.1150807227128887,-1.1150807227128892,0,False,False,False,False,True,False
376,Monitor,-0.5866173741259657,1.257755063942422,-0.295985420306944,420,246,899,117,624,753,928,235,693,365,376,819,0.45886097260718994,0.45886097260719,1,False,True,False,False,False,False
377,Basketball,1.2144606294869806,-0.19442070942223322,0.2711315203812827,133,615,933,565,12,502,995,126,851,419,742,486,0.36206507078097117,0.36206507078097117,1,False,False,False,False,True,False
378,Generic Product,-1.5993086286927563,0.06184560352447083,-0.6114442185647702,390,596,491,952,439,635,99,103,64,572,882,472,-0.3276057297308378,-0.3276057297308385,0,False,False,True,False,False,False
379,Microwave,1.1103340777261679,-0.5361091266845049,1.2813085709821865,991,449,922,115,17,816,657,748,332,784,827,381,1.0275368958362254,1.0275368958362254,1,False,False,False,True,False,False
380,Jacket,-0.7137140356439812,0.3181119164711745,0.11162988081271892,735,484,136,629,693,587,8,914,512,560,401,279,-0.08259110323322146,-0.08259110323322215,0,True,False,False,False,False,False
381,Hoodie,-1.274336925290405,-1.1340638568934804,0.08327403377830758,500,645,366,259,972,310,573,479,132,843,224,71,-0.6512670264622569,-0.6512670264622576,0,True,False,False,False,False,False
382,Tennis Racket,0.7071117895786474,-0.36526491805336886,-1.3628741649766705,664,619,911,74,112,468,696,154,591,443,216,520,-0.5564877059240844,-0.5564877059240846,0,False,False,False,False,True,False
383,Football,0.4749891442912535,1.599443481204694,0.3030318482949954,32,17,183,479,228,823,28,256,782,915,567,365,-1.3560621866344125,-1.3560621866344134,0,False,False,False,False,True,False
