product_id,product_name,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,total_sales,avg_sales_per_month,success,category_Clothing,category_Electronics,category_Health,category_Home & Kitchen,category_Sports,category_Toys,sales_variability,sales_trend,price_bucket_Medium,price_bucket_High
189,Toaster,0.1349346579760403,-0.7069533353156405,0.2498646351054742,324,68,499,680,966,576,211,155,25,260,278,473,-1.5173886896781106,-1.517388689678111,0,False,False,False,True,False,False,273.85268933232237,1.1346801346801347,True,False
190,Board Game,-0.8507044492562137,0.6598003337334462,-1.6109878265277695,939,298,716,309,171,899,576,653,370,886,26,738,0.5657397808736399,0.565739780873639,1,False,False,False,False,False,True,306.3531706242244,0.8448540706605223,False,False
191,Vacuum Cleaner,-1.360128901492005,-1.4757522741557525,0.1435302087264316,888,943,336,494,86,10,960,427,384,734,69,536,-0.1541797389588624,-0.1541797389588627,0,False,False,False,True,False,False,337.90059278737675,0.6179049377018919,False,False
192,Power Bank,1.393724347501776,0.2326898121556065,1.3415647459303106,831,801,949,555,552,619,208,157,55,198,217,233,-0.6502587358182338,-0.650258735818234,0,False,True,False,False,False,False,306.38966821333713,0.2510654784967067,False,True
193,Generic Product,1.4047250928373034,-0.5361091266845049,0.1151743616920203,156,295,931,609,122,25,762,976,252,210,961,58,-0.6684079674106498,-0.6684079674106501,0,False,False,True,False,False,False,374.2588939450467,0.8892908827785818,False,True
194,Coffee Maker,0.4892416822731322,0.4035340207867425,1.362831631206119,667,202,480,772,842,956,896,415,633,286,364,250,0.7492486780858464,0.7492486780858464,1,False,False,False,True,False,False,265.6013616932966,0.6671608598962194,True,False
195,T-Shirt,-0.5179146060871036,-1.56117437847132,1.4797995002230655,650,60,896,108,297,420,116,325,105,691,700,846,-0.8125935295059549,-0.8125935295059554,0,True,False,False,False,False,False,309.39956514043604,1.392901618929016,True,False
196,Self-Help Book,-0.483044318985808,1.257755063942422,-1.0226040005637345,632,945,910,794,884,662,627,370,129,761,844,85,1.6365444448261854,1.6365444448261846,1,False,False,False,False,False,False,293.5802378577381,0.6795335745878569,True,False
197,Remote Car,0.8072254908397083,1.599443481204694,-1.4975644383901243,576,962,972,371,928,220,748,343,848,742,946,762,2.4179696939440976,2.417969693944097,1,False,False,False,False,False,True,263.9529916825756,0.9760956175298805,False,True
198,Football,1.393378412113866,1.599443481204694,-1.1218494651841742,618,829,272,854,689,852,477,261,669,471,305,389,0.6716102984960667,0.6716102984960658,1,False,False,False,False,True,False,225.08012041506598,0.6777196044211751,False,True
199,Camera,1.3590616216332263,0.8306445423645822,0.0974519572955132,658,313,919,615,574,495,104,282,375,481,123,179,-0.9093894313321736,-0.9093894313321742,0,False,True,False,False,False,False,243.9986959726704,0.4142857142857143,False,True
200,Skipping Rope,0.9918858009058944,-1.3049080655246164,1.0686397182241014,136,160,57,767,483,236,494,849,742,22,18,718,-1.3490041521262508,-1.349004152126251,0,False,False,False,False,True,False,320.45304104525445,2.1473087818696883,False,True
201,Novel,0.5198223705643479,0.8306445423645822,-0.2073733983244086,922,330,327,890,164,236,770,855,966,559,256,855,1.1192913444423287,1.1192913444423278,1,False,False,False,False,False,False,311.932345034605,1.057631412286257,False,True
202,Vacuum Cleaner,-1.3908479639383844,-1.646596482786888,-0.2569961306346284,673,527,730,205,1000,218,45,228,307,108,295,148,-1.548645699642827,-1.5486456996428273,0,False,False,False,True,False,False,293.3252409352065,0.2854922279792746,False,False
203,Running Shoes,-1.1254463343340797,-1.646596482786888,-0.916269574184692,427,337,108,846,698,486,822,887,90,295,927,582,0.4891096919278833,0.4891096919278833,1,False,False,False,False,True,False,297.87992038688503,2.0688073394495414,False,False
204,Dress,1.3982906946221834,-0.6215312310000729,-0.4980208304271247,451,605,278,42,382,935,330,279,392,5,21,120,-2.197984874393712,-2.197984874393712,0,True,False,False,False,False,False,268.85176720131994,0.10944527736131933,False,True
205,Microwave,0.3978455527873955,-0.0235765007910971,0.8807822316211263,611,303,685,864,208,460,215,869,533,549,879,764,0.9277161220779372,0.9277161220779372,1,False,False,False,True,False,False,245.92952920162585,1.3708567854909317,True,False
206,Comics,-1.6475320217673657,0.91606664668015,1.1395293358101295,849,502,327,244,738,662,981,289,801,680,988,604,1.658726838994694,1.6587268389946934,1,False,False,False,False,False,False,255.3041412618576,1.3539928486293207,False,False
207,Dumbbells,-1.3314854513730838,0.5743782294178785,-0.4944763495478234,910,649,775,286,431,634,959,679,109,867,449,255,0.9912384326513932,0.9912384326513934,1,False,False,False,False,True,False,276.91858282742874,0.6730934018851756,False,False
208,Generic Product,0.5932990469563635,-0.1944207094222332,1.242319281309871,818,337,314,354,388,143,491,46,560,794,551,765,-0.4627166760299349,-0.4627166760299351,0,False,False,True,False,False,False,248.00969861289818,1.4363512593601089,False,True
209,Bluetooth Speaker,-1.6616461855940805,-0.7923754396312086,-0.9481699020984048,140,549,473,784,559,989,812,974,640,202,549,863,1.526640764627666,1.526640764627666,1,False,True,False,False,False,False,273.7758981799575,1.3889845094664373,False,False
210,Yoga Mat,-1.1282830045149392,1.6848655855202617,-0.8631023609951707,82,638,110,475,223,188,921,714,584,324,47,799,-0.922497209704474,-0.9224972097044744,0,False,False,False,False,True,False,302.93907528302344,1.4096385542168675,False,False
211,Generic Product,0.2002472592133875,-0.2798428137378008,0.3526545806052152,176,274,698,82,2,254,844,213,339,824,694,308,-1.3227885953816498,-1.3227885953816505,0,False,False,True,False,False,False,293.1795395730105,1.5905923344947734,True,False
212,Generic Product,0.6905760780365648,-0.1944207094222332,1.2352303195512682,197,163,780,109,371,67,448,757,564,784,586,58,-1.145329442033582,-1.1453294420335824,0,False,False,True,False,False,False,284.9666647171209,1.2526315789473683,False,True
213,Dumbbells,0.5537932256570783,-1.1340638568934804,-1.724411214665415,623,442,934,949,686,615,535,23,978,243,720,68,0.8026880822190713,0.802688082219071,1,False,False,False,False,True,False,324.61081592913973,0.5157578789394698,False,True
214,Toy Robot,-0.9109663938300794,1.0014887509957182,-0.1435727424969831,567,318,228,189,445,335,510,320,355,326,182,445,-1.8148344296649288,-1.814834429664929,0,False,False,False,False,False,True,121.53737422428269,0.8562443845462714,False,False
215,Badminton Racket,0.7600399039288279,0.6598003337334462,1.4266322870335446,971,588,496,982,610,670,457,273,891,986,434,387,1.739390090516543,1.739390090516542,1,False,False,False,False,True,False,253.83475596011934,0.8793187347931875,False,True
216,Thriller Novel,-0.8664791029448949,-0.9632196482623446,-1.08640465639116,690,503,155,799,115,820,546,555,167,46,106,85,-1.4447917633084464,-1.444791763308447,0,False,False,False,False,False,False,298.2351497484067,0.17581602373887242,False,False
217,Generic Product,-0.5646158834549102,-1.4757522741557525,-1.4089524164075888,420,685,472,935,269,873,535,843,556,760,187,785,1.31086656680672,1.3108665668067196,1,False,False,True,False,False,False,242.47361618422434,1.0982878883956881,True,False
218,Smartphone,0.8775195616629546,0.5743782294178785,-0.0230603926007349,400,386,700,908,446,408,539,312,451,590,775,226,0.1220918975034703,0.1220918975034699,1,False,True,False,False,False,False,199.374077370336,1.0706594885598923,False,True
219,Comics,0.5458367117351556,0.4889561251023105,0.3065763291742968,697,969,271,250,367,299,483,362,904,621,85,592,-0.1209061477060997,-0.1209061477060999,0,False,False,False,False,False,False,271.1669506992236,0.6701084150748581,False,True
220,Shirt,1.2294050382446788,-0.7923754396312086,1.4230878061542431,470,869,886,723,252,907,975,667,104,12,835,625,1.3159080200268356,1.3159080200268347,1,True,False,False,False,False,False,329.31898278757393,0.6615730337078652,False,True
221,Air Fryer,0.57316560738002,1.5140213768891255,1.2954864944993922,217,832,1,290,316,601,999,999,149,906,842,183,0.3177002824439542,0.3177002824439533,1,False,False,False,True,False,False,371.9250800248824,1.839047619047619,False,True
222,Tennis Racket,0.267289537390283,-1.2194859612090485,0.5724123951219031,924,887,757,644,414,356,15,379,145,379,455,791,0.1271333507235859,0.127133350723585,1,False,False,False,False,True,False,289.1875243547416,0.6327881619937694,True,False
223,Remote Car,-1.3581916633197109,-0.2798428137378008,0.3278432144501053,928,602,721,200,94,255,570,710,715,364,136,321,-0.4072606906086636,-0.4072606906086641,0,False,False,False,False,False,True,273.57232714918035,0.36472678809418035,False,False
224,Bluetooth Speaker,-0.419668955920755,1.5140213768891255,0.3065763291742968,827,749,510,796,784,352,976,918,873,601,857,908,3.157046736013039,3.157046736013039,1,False,True,False,False,False,False,184.96901869985652,1.134228187919463,True,False
225,Board Game,-0.7707241875714961,-0.2798428137378008,-0.9446254212191032,986,775,912,325,891,731,242,980,298,341,897,317,1.6889755583153871,1.688975558315387,1,False,False,False,False,False,True,306.46967075211387,0.5817433595211373,False,False
226,Board Game,-0.8434398061101104,0.4889561251023105,1.642845620670931,728,690,285,510,23,520,949,673,166,859,335,565,0.2854349818352146,0.2854349818352141,1,False,False,False,False,False,True,279.3017673999348,1.0328831473869644,False,False
227,Lego Set,1.653314262589198,-0.3652649180533688,1.557778079567697,631,493,870,408,627,523,206,906,712,791,606,398,1.1606312608472762,1.1606312608472764,1,False,False,False,False,False,True,206.1550424199018,0.9002006018054164,False,True
228,Skipping Rope,-0.3327699864778439,-0.7923754396312086,-0.5689104480131532,950,489,12,606,662,836,911,469,645,220,837,708,1.336073832907298,1.336073832907298,1,False,False,False,False,True,False,280.66947832032974,1.2164024810475536,True,False
229,Smartwatch,1.3760124556408004,1.599443481204694,0.8205260566730023,905,720,607,789,849,949,270,745,722,72,756,898,2.2808421663569542,2.2808421663569534,1,False,True,False,False,False,False,263.91625163825717,0.7732974910394266,False,True
230,Monitor,0.4824613486701028,-0.3652649180533688,0.9233160021727432,174,72,497,961,49,755,760,674,47,745,468,292,-0.5302721491794834,-0.5302721491794842,0,False,True,False,False,False,False,324.2442494992522,2.02557200538358,True,False
231,Generic Product,1.043015051238945,1.3431771682579896,0.062007148502499,22,508,732,940,501,693,993,115,637,771,601,292,0.7915968851348171,0.7915968851348171,1,False,False,True,False,False,False,300.9332328043226,1.3185419968304277,False,True
232,Building Blocks,0.0424315352489924,-0.9632196482623446,0.4341776408291478,724,389,237,836,717,283,778,604,238,624,570,484,0.467935588403398,0.467935588403398,1,False,False,False,False,False,True,212.45206232907884,1.242962962962963,True,False
233,Generic Product,0.2967632324401875,-0.9632196482623446,-0.0088824690835292,916,618,93,507,497,311,704,41,6,45,402,898,-0.9900526828540228,-0.9900526828540236,0,False,False,True,False,False,False,327.8932291111997,0.8266748617086661,True,False
234,Generic Product,0.0077688093804428,-1.646596482786888,1.3486537076889134,234,856,337,730,334,98,846,795,463,503,539,446,0.1624235232643948,0.1624235232643948,1,False,False,True,False,False,False,247.89053974883697,1.0427470217238963,True,False
235,Coffee Maker,-1.0103190372377389,0.4889561251023105,1.0190169859138816,12,294,780,600,78,196,729,378,452,273,71,802,-1.3661450930746435,-1.3661450930746442,0,False,False,False,True,False,False,284.02372660171767,1.0552486187845305,False,False
236,Skipping Rope,0.7951869393404515,-0.4506870223689369,1.277764090102885,100,368,170,71,581,481,114,721,783,554,781,691,-0.6099271100573093,-0.6099271100573098,0,False,False,False,False,True,False,277.16950015862466,3.1755485893416933,False,True
237,Yoga Mat,-0.7174501378334058,1.257755063942422,-1.809478755768649,928,955,980,246,26,877,579,205,896,207,23,982,0.8914176588931052,0.8914176588931053,1,False,False,False,False,True,False,402.2225375298725,0.42333216905344045,False,False
238,Thriller Novel,-1.5957109006584955,-0.1089986051066652,-1.4089524164075888,535,795,605,640,270,225,298,465,370,928,623,891,0.6302703820911191,0.6302703820911186,1,False,False,False,False,False,False,237.9561170391794,1.262015503875969,False,False
239,Generic Product,0.5315841737532768,1.599443481204694,0.171886055760843,875,864,660,723,561,844,836,731,548,860,811,411,2.72650663101517,2.726506631015169,1,False,False,True,False,False,False,152.2444207068477,0.8678616090037516,False,True
240,Cricket Bat,-1.0724490329063172,-1.1340638568934804,-1.4798420339936171,522,693,623,939,803,614,482,279,486,614,484,507,1.034594930344387,1.0345949303443864,1,False,False,False,False,True,False,171.0591781350607,0.8732317736670294,False,False
241,Board Game,1.5418538806046995,1.257755063942422,1.277764090102885,784,548,566,854,246,617,396,647,210,123,55,733,-0.2429093156328963,-0.242909315632897,0,False,False,False,False,False,True,269.2978946456991,0.4799789251844047,False,True
242,Shorts,1.5879324742742689,0.91606664668015,0.0230178588301835,451,648,848,607,775,364,393,617,164,9,985,785,0.6312786727351422,0.6312786727351423,1,True,False,False,False,False,False,287.9027087350338,0.9137134052388289,False,True
243,Action Figure,1.4541938533083876,0.91606664668015,0.5086117392944776,430,849,935,586,590,367,74,117,124,328,222,889,-0.5131312082310905,-0.5131312082310909,0,False,False,False,False,False,True,309.9727627330563,0.6499548328816622,False,True
244,Tablet,-0.411297319533341,1.1723329596268544,-0.9127250933053904,792,567,466,934,386,569,977,236,336,186,631,243,0.3056007947156768,0.3056007947156759,1,False,True,False,False,False,False,268.7098666298698,0.5808219178082191,True,False
245,Football,-1.6260840277169657,0.8306445423645822,-1.2919845473906422,605,186,627,565,701,589,481,308,191,542,178,419,-0.6331177948698409,-0.6331177948698417,0,False,False,False,False,True,False,188.82571730342116,0.8032440056417489,False,False
246,Yoga Mat,1.5002724469779565,0.4035340207867425,-0.9446254212191032,712,852,142,343,558,74,102,455,729,667,799,928,0.3439158391885551,0.3439158391885552,1,False,False,False,False,True,False,302.86284274428834,1.403282532239156,False,True
247,Thriller Novel,-0.212592032718022,-1.3049080655246164,1.4089098826370374,532,769,200,970,972,41,296,899,213,59,433,959,0.3257666075961391,0.3257666075961391,1,False,False,False,False,False,False,369.37083074609535,0.9666888740839441,True,False
248,Generic Product,1.6315203331508883,-1.646596482786888,-1.504653400148727,851,444,179,924,360,421,177,474,573,760,936,153,0.2340121589900358,0.2340121589900354,1,False,False,True,False,False,False,288.90734595273716,1.2544097693351426,False,True
249,Sweater,1.621142271513598,1.428599272573558,-0.0726831249109547,978,569,713,53,865,835,214,99,327,898,449,815,0.8016797915750482,0.8016797915750473,1,True,False,False,False,False,False,330.4648126869825,0.9566371681415928,False,True
250,Tennis Racket,1.2423430217525009,0.4035340207867425,0.7390029964490697,722,362,363,729,983,180,966,260,956,885,792,423,1.6143620506576768,1.614362050657677,1,False,False,False,False,True,False,298.2322031063999,1.4512785072563925,False,True
251,Thriller Novel,-0.6706104863104354,1.0014887509957182,0.1577081322436373,651,122,478,527,487,544,314,992,380,950,883,272,0.584897303110079,0.5848973031100786,1,False,False,False,False,False,False,274.8943598746782,1.6826538768984811,False,False
252,History Book,-0.3601680692002905,-0.1089986051066652,-0.9907036726500216,292,187,564,610,351,70,38,304,672,781,491,935,-0.7309219873400828,-0.7309219873400833,0,False,False,False,False,False,False,281.6868425623165,2.11601150527325,True,False
253,Jeans,1.2359086235373808,-1.3049080655246164,0.4022773129154351,809,741,470,531,700,567,258,353,577,441,188,646,0.2632525876667061,0.2632525876667052,1,True,False,False,False,False,False,191.06755508474117,0.6311881188118812,False,True
254,Lego Set,-0.5936052689617412,-1.3049080655246164,0.9516718492071548,912,679,383,557,927,104,715,285,797,216,577,824,0.9640145852627692,0.9640145852627694,1,False,False,False,False,False,True,278.09525292059504,0.8191489361702128,False,False
255,Stuffed Animal,-1.0985325611547068,0.5743782294178785,1.1005400461378143,100,419,691,962,255,199,6,327,238,910,809,519,-0.589761297176847,-0.5897612971768473,0,False,False,False,False,False,True,322.9214535324576,1.8495867768595042,False,False
256,Action Figure,0.2279220902461617,-0.2798428137378008,0.0371957823473891,501,625,925,192,221,100,48,102,531,1,960,127,-1.7008975868903171,-1.7008975868903178,0,False,False,False,False,False,True,338.5505087423397,0.530472940029254,True,False
257,Coffee Maker,1.5271170330797474,-1.0486417525779124,-1.401863454648986,303,251,416,894,883,767,537,62,699,535,419,372,0.119067025571401,0.1190670255714005,1,False,False,False,True,False,False,258.75172375359074,1.3670103092783505,False,True
258,Generic Product,0.7046902418632794,-0.0235765007910971,-0.6149886994440715,870,618,824,57,752,306,160,686,81,717,248,567,-0.1350222167224233,-0.1350222167224237,0,False,False,True,False,False,False,300.4458807717744,0.6626297577854672,False,True
259,Generic Product,0.2733088131399114,-1.4757522741557525,-1.171472197494394,539,548,307,436,780,585,868,281,362,831,587,637,0.7472320967978001,0.7472320967977992,1,False,False,True,False,False,False,195.60231376830683,1.4741750358680057,True,False
260,Board Game,-1.346222298898036,0.2326898121556065,0.944582887448552,552,334,648,110,0,682,175,440,504,710,648,158,-1.0676910624438023,-1.0676910624438027,0,False,False,False,False,False,True,250.38822885973522,0.9882659713168188,False,False
261,Blazer,0.4272500607597181,-0.7923754396312086,1.3805540356026262,354,91,693,128,545,376,590,292,201,355,163,570,-1.6756903207897391,-1.6756903207897396,0,True,False,False,False,False,False,199.3648247142242,0.9560632688927945,True,False
262,Toaster,1.7117081560683516,1.0014887509957182,1.430176767912846,302,529,366,848,445,654,1,737,919,625,744,569,0.7250497026292917,0.7250497026292917,1,False,False,False,True,False,False,256.0164974561151,1.619047619047619,False,True
263,Generic Product,-1.199268946114005,-0.7069533353156405,0.4944338157772719,495,865,0,705,78,677,1000,6,503,791,254,651,0.0051301827967893,0.0051301827967886,1,False,False,True,False,False,False,343.3364261408211,1.247058823529412,False,False
264,Building Blocks,0.0961207074525744,-0.1944207094222332,-0.5121987539443305,657,62,43,924,235,398,894,638,643,666,475,175,-0.2116523056681798,-0.2116523056681801,0,False,False,False,False,False,True,303.2061504933066,1.7270341207349083,True,False
265,Kettle,1.3257826373163153,-1.732018587102456,0.4199997173119422,767,661,738,851,333,772,454,935,36,164,805,926,1.4338780253775398,1.433878025377539,1,False,False,False,True,False,False,301.4633502022286,0.8748845798707294,False,True
266,Sweater,0.857939618707267,-1.4757522741557525,-1.06159329023605,973,511,842,325,888,220,927,91,643,997,416,619,1.4439609318177709,1.4439609318177704,1,True,False,False,False,False,False,310.86038959343443,0.8736027515047291,False,True
267,Board Game,0.7080804086647944,-0.3652649180533688,0.6184906465528215,226,138,97,7,348,594,643,934,588,733,169,210,-1.3439626989061353,-1.343962698906136,0,False,False,False,False,False,True,296.08857960025574,2.4121475054229937,False,True
268,Gaming Console,0.7268301066894991,-0.1089986051066652,-0.1790175512899972,235,697,719,28,97,181,275,189,600,90,316,446,-2.164711283140949,-2.1647112831409494,0,False,True,False,False,False,False,239.15689981113388,0.5160508782556026,False,True
269,Yoga Mat,-0.447828096496603,0.3181119164711745,-0.1754730704106958,872,184,264,111,81,306,497,870,972,166,173,585,-0.9466961851610288,-0.9466961851610292,0,False,False,False,False,True,False,326.6186150496779,0.7,True,False
270,Shorts,-0.6735163435688766,-0.7069533353156405,-0.9269030168225962,891,204,799,946,501,521,628,475,401,958,469,166,0.9468736443143764,0.9468736443143756,1,True,False,False,False,False,False,269.96749243139806,0.8410770855332629,False,False
271,Science Book,1.092829747097938,0.6598003337334462,-0.5476435627373446,454,771,782,672,966,395,675,510,764,206,344,459,0.9861969794312778,0.9861969794312768,1,False,False,False,False,False,False,222.12192938823378,0.5027404085700049,False,True
272,Fantasy Book,1.0954588560460516,1.1723329596268544,-0.1435727424969831,1000,213,139,130,476,3,799,461,855,281,444,915,-0.3064316262063524,-0.3064316262063531,0,False,False,False,False,False,False,341.21742823796876,1.2130177514792897,False,True
273,T-Shirt,1.290497227749528,0.91606664668015,-0.3278857482206567,12,255,480,187,926,862,27,52,705,64,17,356,-2.094130938059331,-2.094130938059332,0,True,False,False,False,False,False,339.3888781413743,0.5850066934404283,False,True
274,Science Book,1.448589700024251,-1.56117437847132,0.4235441981912436,209,134,236,674,703,913,332,753,175,887,69,303,-0.6371509574459333,-0.6371509574459339,0,False,False,False,False,False,False,312.08565257867036,2.174438687392055,False,True
275,Generic Product,0.0721819786092248,-0.1089986051066652,-1.118304984304873,740,572,973,708,764,847,0,485,544,515,337,232,0.7028673084607832,0.7028673084607827,1,False,False,True,False,False,False,274.328974706713,0.47439824945295406,True,False
276,Blazer,0.038557058904404,-1.3903301698401844,0.1612526131229387,396,874,952,474,920,999,187,643,569,156,627,326,1.1122333099341668,1.112233309934167,1,True,False,False,False,False,False,296.0188748077127,0.4990999099909991,True,False
277,Tablet,1.0549844156606196,-0.8777975439467767,1.4656215767058602,99,821,903,363,549,803,55,489,466,760,591,883,0.7684062003222855,0.7684062003222846,1,False,True,False,False,False,False,287.64587866880953,1.2254525507405376,False,True
278,Sweater,0.5469437049764667,1.599443481204694,-0.5299211583408375,30,87,71,203,13,280,546,977,200,768,526,181,-2.1556366673447407,-2.155636667344741,0,True,False,False,False,False,False,311.79349226400126,7.845744680851064,False,True
279,Lego Set,0.7250312426723688,-1.2194859612090485,-0.466120502513412,897,835,666,211,391,214,111,363,539,746,687,633,0.2753520753949834,0.2753520753949826,1,False,False,False,False,False,True,261.50246247174783,0.8615512927439533,False,True
280,Puzzle,1.0464052180404595,-0.0235765007910971,-0.2711740541518341,527,987,189,620,346,971,797,111,546,305,455,333,0.1684732671285335,0.1684732671285335,1,False,False,False,False,False,True,286.236856255074,0.641808573106283,False,True
281,Dish Rack,1.3690245608050249,0.4035340207867425,1.4762550193437645,648,206,267,275,309,609,309,408,998,877,268,714,-0.133005635434377,-0.1330056354343773,0,False,False,False,True,False,False,268.8812963282339,1.6583407671721675,False,True
282,Science Book,-0.5214431470437823,0.6598003337334462,-0.5759994097717559,328,128,320,72,385,419,35,6,636,981,630,966,-1.1231470478650736,-1.1231470478650742,0,False,False,False,False,False,False,336.79986863885733,3.3208762886597936,True,False
283,Badminton Racket,-0.3927551827413822,0.1472677078400388,1.2387748004305694,165,822,106,678,208,100,438,741,393,394,810,28,-1.1463377326776052,-1.1463377326776054,0,False,False,False,False,True,False,293.5074595097692,1.1271729185727357,True,False
284,Thriller Novel,-1.3571538571559818,-1.732018587102456,-0.2463626879967241,458,2,231,771,356,962,728,667,832,73,187,713,-0.0402428961842507,-0.0402428961842514,0,False,False,False,False,False,False,322.69894028429354,1.4081041968162082,False,False
285,Generic Product,0.3014679537157592,-0.6215312310000729,0.7035581876560555,821,973,41,242,973,520,591,196,41,186,568,92,-0.7823448101852615,-0.782344810185262,0,False,False,True,False,False,False,351.82356115220335,0.4610354223433243,True,False
286,Sweater,-1.5559283310488827,0.0618456035244708,0.7141916302939598,951,933,701,786,600,572,825,834,596,573,710,840,2.925139887887723,2.925139887887722,1,True,False,False,False,False,False,137.73390573086493,0.8212765957446808,False,False
287,Yoga Mat,-0.0844575650362773,-1.3903301698401844,-1.0651377711153516,981,753,882,101,567,308,594,875,392,336,528,867,1.1737390392195768,1.173739039219576,1,False,False,False,False,True,False,277.7377223645402,0.661697247706422,True,False
288,Dumbbells,0.1794219488612249,-0.5361091266845049,1.6144897736365196,992,120,138,986,93,657,576,734,699,675,433,687,0.7764725254744704,0.7764725254744704,1,False,False,False,False,True,False,310.7483148007647,1.436,True,False
289,Biography,-0.6976626336449722,-1.646596482786888,-1.401863454648986,99,384,614,684,92,938,324,366,622,567,287,329,-0.7198307902558285,-0.7198307902558289,0,False,False,False,False,False,False,249.03370831834772,1.0783956244302642,False,False
290,Badminton Racket,0.344433128894141,-1.4757522741557525,0.2179643071917614,620,613,682,170,339,930,639,249,782,622,917,722,1.275576394265911,1.275576394265911,1,False,False,False,False,True,False,241.64491542657206,1.1806788511749347,True,False
291,Dumbbells,-1.5745396549184234,-0.3652649180533688,-0.1790175512899972,854,37,862,652,596,509,306,915,994,729,566,183,1.192896561456016,1.1928965614560154,1,False,False,False,False,True,False,300.5619358347415,0.84312606959498,False,False
292,Puzzle,-1.5510852356181473,-1.3049080655246164,0.962305291845059,172,340,272,908,444,62,533,594,440,239,498,94,-1.4357171475122383,-1.435717147512239,0,False,False,False,False,False,True,239.09488417020478,1.0599489795918369,False,False
293,Camera,1.138216469991688,0.2326898121556065,1.6286676971537253,748,924,480,187,756,632,727,239,836,532,440,784,1.275576394265911,1.275576394265911,1,False,True,False,False,False,False,234.10038962855748,0.8159851301115242,False,True
294,Dress,-0.4454757358588171,0.6598003337334462,-0.8843692462709792,161,644,415,440,21,225,618,379,616,140,780,648,-0.9406464412968902,-0.9406464412968903,0,True,False,False,False,False,False,243.83469002708793,1.285245901639344,True,False
295,Cookbook,-1.2438946111543534,1.0014887509957182,-1.3132514326664506,904,713,505,85,290,104,108,906,505,264,302,748,-0.5907695878208702,-0.5907695878208709,0,False,False,False,False,False,False,305.998167948566,0.6192271442035815,False,False
296,Doll,0.1095430005034699,-1.0486417525779124,0.8276150184316051,727,859,732,475,484,973,371,871,917,138,86,352,0.9730892010589772,0.9730892010589772,1,False,False,False,False,False,True,306.0758843321325,0.2484900776531493,True,False
297,Generic Product,0.9580533199683277,-1.1340638568934804,-1.0934936181497628,775,20,724,51,783,771,356,834,319,458,829,929,0.835961673471834,0.8359616734718336,1,False,False,True,False,False,False,317.7140295068106,1.4588545095457537,False,True
298,Generic Product,-0.9398865922593284,-1.3903301698401844,-1.1927390827702025,262,241,852,110,305,860,180,470,552,69,437,940,-0.7480629282884756,-0.7480629282884764,0,False,False,True,False,False,False,303.50193449535743,1.0671586715867158,False,False
299,Toaster,0.4542330210166728,0.4035340207867425,-0.3881419231687809,803,454,423,948,633,424,355,774,214,384,540,983,0.9226746688578216,0.9226746688578208,1,False,False,False,True,False,False,248.15920781676112,1.1351190476190476,True,False
300,Badminton Racket,-1.3866967392834684,0.6598003337334462,1.6109452927572183,273,962,406,876,127,254,675,918,70,629,21,264,-0.5494296714159226,-0.549429671415923,0,False,False,False,False,True,False,341.63886435293574,0.5569774527726996,False,False
301,Yoga Mat,-1.502031597612555,-1.646596482786888,0.5263341436909846,2,620,567,853,624,428,67,700,567,197,832,646,0.0837768530305921,0.0837768530305914,1,False,False,False,False,True,False,280.66559148286103,1.4087468460891508,False,False
302,Cookbook,0.1407463724929227,1.428599272573558,0.5865903186391088,27,302,389,42,938,433,291,454,918,204,796,655,-0.5756452281605234,-0.5756452281605242,0,False,False,False,False,False,False,312.7341183623539,2.3050139275766015,True,False
303,Headphones,0.1725032411030314,-1.56117437847132,0.0690961102611019,325,595,341,210,272,206,691,365,235,725,559,18,-1.4901648422894864,-1.490164842289487,0,False,True,False,False,False,False,217.77073014776553,1.0325138778747027,True,False
304,Bluetooth Speaker,0.5040477168756663,0.1472677078400388,-1.7208667337861137,939,594,945,967,847,27,180,289,280,567,516,742,0.880326461808851,0.8803264618088501,1,False,True,False,False,False,False,323.8946120221355,0.7364810330912026,True,False
305,History Book,0.8077098003827818,0.6598003337334462,-0.7780348198919367,148,802,613,199,441,681,465,873,986,798,761,645,1.4036293060568463,1.4036293060568454,1,False,False,False,False,False,False,259.9081422815423,1.4101087651951374,False,True
306,Self-Help Book,1.663069640528251,1.257755063942422,1.4762550193437645,539,963,932,809,502,335,433,402,616,981,674,625,1.805937273022068,1.8059372730220675,1,False,False,False,False,False,False,224.96967809152872,0.9367296631059984,False,True
307,Puzzle,0.0892019996943808,0.7452224380490142,-0.6681559126335928,487,68,492,857,129,587,463,57,901,804,502,498,-0.1763621331273709,-0.1763621331273716,0,False,False,False,False,False,True,287.36370946093996,1.723018147086915,True,False
308,Generic Product,-0.5729875198423242,1.0014887509957182,-0.7532234537368268,821,128,191,751,131,627,680,520,886,686,713,138,0.2541779718704981,0.2541779718704972,1,False,False,True,False,False,False,292.14514864838657,1.3482456140350878,True,False
309,Biography,1.0443296057130014,-0.5361091266845049,-1.6003543838898655,437,195,498,626,596,68,913,303,161,858,466,636,-0.2650917098014048,-0.2650917098014053,0,False,False,False,False,False,False,265.58824077199586,1.7345132743362832,False,True
